,hoard_id,name,startDate,endDate,type_find,hoard?,excavation?,single?,num_coins,num_known_coins,num_unknown_coins,year_found,year_end_found,comments,lat,long,certainty,owner,created,imported
279,368,PAS: Canterbury 1010,388.0,402.0,AC_Excavated,hoard,excav,,80.0,80,0,1957.0,1957.0,"W of area excav. in Marlowe Theatre car park, 5 ft. of a series of undisturbed deposits from pre-Roman to early 5th C. were excavated: at the base, two Belgic levels, the lower containing 2 speculum coins & bronze of Dubnovellaunus, the upper containing Arretine & other imported pottery; above this, a series of clay floors belonging to timber buildings of Roman date, superseded in 2nd C. by a masonry structure with 2 tessellated floors at right-angles, the last forming part of the building discovered in the Rose Hotel yard; early in 4th C. century this adapted for a bath-wing, the hypocaust of caldarium being in a state of decay caused by firing without proper maintenance, & therefore long in use. In the debris, a scattered hoard of 80 worn coins, one at least of Arcadius, seems to take the occupation into 5th C."" JRS 1958. 48: 149.",51.27703560369172,1.0783764031158676,highest,PAS UK Finds,,2017-08-28 08:25:10.122193
280,371,PAS: Canterbury 1011,395.0,402.0,AC_Excavated,hoard,excav,,9.0,9,0,1962.0,1962.0,"Hoard of late Roman silver found in 1962 during construction of road bridge close to angle of defences c. 70 ft SW of  London Gate, just outside line of city wall (sited from plan). Hoard consisted of 11 silver spoons, a silver implement with a prong, a gold hook & eye fastening, a silver pin, a gold ring, & 2 unstamped silver ingots. There were 8 coins of period AD 254-393/410 in vicinity but impossible to prove a direct connection. 5 more objects from same hoard were declared to authorities in 1983. They were 2 stamped silver ingots, a long-handled silver spoon, & 2 clipped silver siliquae. The clipped siliquae imply date after AD 410 for hoard. K.S. Painter. 1965. JBAA 28: 1-15. T.W.E. Potter & C.M. Jones. 1984. Arch Cant 99: 283-6.",51.279079226299864,1.0724897082851041,highest,PAS UK Finds,,2017-08-28 08:25:10.122193
281,330,PAS: Canterbury (Augustine House) 1016,355.0,361.0,AC_Excavated,hoard,excav,,91.0,91,0,2007.0,2008.0,Site code AHRTC EX 07. Various contexts considered as Treasure - more than one hoard / successive deposition? 4 groups from 4 contexts identified (2 from pit fills & 2 from fill of polygonal enclosure ditch).,51.2747368794937,1.0809616080508029,highest,PAS UK Finds,,2017-08-28 08:25:10.122193
282,372,PAS: Canterbury (St. George's St. Bath Building) 1017,395.0,402.0,AC_Excavated,hoard,excav,,261.0,0,261,1947.0,1947.0,"The excavators, under supervision of S.S. Frere were working on clearance of Roman building at No. 6 St George's Street. It was a bath-house, with evidence of use from 2nd to 4th C. AD. In one room (No. 7), identified as an undressing-room, 261 coins found in about one-third of the room, where strat. was undisturbed. Mr. Frere and the writer are certain that coins cannot at any time have been a hoard. They were found singly, not in lumps, in crevices of & on flagged floor of the room. A thick layer of debris from collapse of building, lay upon floor & coins. The natural conclusion is that coins lost singly, by patrons of baths, whilst undressing in room. The 261 coins include 64 legitimate issues, 62 barbarous copies, 33 minimi, 60 small enough to be dubbed minimissimi, and 42 whole or fragmentary illegible coins of normal size. B.H.St.J. O'Neil. 1948. NC: 226-9. S.S. Frere & Sally Stow, in Arch. of Cant. 7 (1983), 34f., gave list of coins, & added of the room: ""Perhaps it was the apodyterium, but more likely it was a room where gambling took place, for these coins were scattered all over the surviving portion of the floor; they had not been concealed. They might, however, conceivably have formed part of a hoard concealed in roof, which fell and scattered when building caught fire."" Also ""it is quite possible that 2 later coins in the group (Valens & Arcadius) are subsequent casual losses which sank into the ash.""",51.27731183904156,1.0815498771839422,highest,PAS UK Finds,,2017-08-28 08:25:10.122193
283,1948,PAS: Canterbury (Whitefriars) 1018,395.0,402.0,EG_IARCH,hoard,,,698.0,698,0,2002.0,2002.0,"25 radiates and 673 nummi to 402. NC 2007, 52Treasure numbers associated with this hoard: 2006 T416Other PAS records associated with this hoard: KENT-0B9548",51.27696677558261,1.080307804977717,highest,PAS UK Finds,,2017-08-28 08:25:10.122193
284,1555,PAS: Hougham Without 1022,394.0,402.0,EG_IARCH,hoard,,,2.0,2,0,1993.0,1993.0,"2 solidi (Magnus Maximus and Honorius). Roman coin found near St Radigund's. A 4th Century coin found, by metal detector. Field inspection and previous arch. work in the area suggests that there is not a LRB settlement in the area, an isolated find. A second coin, a solidus of Magnus Maximus, was subsequently found by the same metal detector user, Mr Phipps. The discovery of two solidi, struck within 20 years of each other, in the same field suggests strongly that this is likely to be a small hoard . Both coins were acquired by the owner of the land, Mr Moyle, and are now on loan in Dover Museum. AD 383-88 (1) 1. Magnus Maximus, rev.: RESTITVTOR-REI PVBLICAE, Emperor stg. facing, head r.; in l. field: *; exergue: SMTR, RIC Trier 76, 2, 4.5gAD 394-402 (1) 2. Honorius, rev.: VICTORI-A AVGGG, Emperor stg. r., in field: M D; in exergue, COMOB, RIC IX Milan 35(c) = RIC X 1206, 4.4g",51.12328368816378,1.2425150711149058,highest,PAS UK Finds,,2017-08-28 08:25:10.122193
285,1751,PAS: Cobham 1023,353.0,361.0,EG_IARCH,hoard,,,836.0,836,0,1883.0,1883.0,"Robertson 2000, 329 no. 1357:""""In the spring of the year 1883, as some labourers were grubbing the roots of a tree in Cobham Park they exhumed an earthen pot which was found to contain over 800 brass Roman coins.""AEConstantine I 1Constantius II, Aug. 98Constans, Aug. 256Magnentius 419Decentius 11Constantius Gallus 51836(28 FEL TEMP REPARATIO, falling horseman)(1 FEL TEMP REPARATIO, falling horseman?)(1 FEL TEMP REPARATIO, falling horseman)C. Roach Smith, in Arch. Cant., XV (1883), 321-30, types, mints; and in NC, 1885, 108-117, types, mintsR.J. Brickstock, in BAR 176 (1987), 327f., no. 21, failed to note that fifty of the coins of Constantius Gallus were attributed to Constantius II by C. Roach Smith.P.J. Tester, in Arch. Cant., 74 (1960), 177f., added to his account of the 1960 excavations of the Roman villa in Cobham Park, the following: ""The hoard of 836 fourth-century coins found in 1883 was not much more than 100 yards S.W. of the villa, and our recent discovery fulfils the prophecy made then by Roach Smith in his account, where he remarked that the owner of the coins probably had his dwelling near the spot where he buried them and that accident might one day bring to light the remains of his house.""""This account is duplicated by Robertson 2000, 329 no. 1357A:VCH Surrey, IV (1912), 360, recorded that ""in 1883, a hoard of 800 copper coins was found in Cobham Park, chiefly of the Emperors Magnentius, Constantius Gallus, Constantius II."" This is really the hoard found at Cobham, 1883 (Kent) [no. 1357].",51.39716191548096,0.4168789381574868,highest,PAS UK Finds,,2017-08-28 08:25:10.122193
286,3168,PAS: Doddington 1028,388.0,392.0,EG_IARCH,hoard,,,2.0,2,0,1897.0,1899.0,"""During the autumn of 1897, a labourer engaged in clearing away some dead stubs in Dully Wood, on the western side of the Doddington Valley, noticed on the margin of a shallow basin-shaped hollow some flints which he thought had been purposely inserted into a hole about eighteen inches in diameter. His curiosity being aroused, he pulled out the stones one by one, when, at two feet from the surface, he came upon a small portion of clay from which he extracted a fine solidus of Valentinian II, in the highest state of preservation.""G. Payne, in Arch. Cant., XXIII (1898), 21f., type, mint, fig. of coin. It had obv. D N VALENTINIANVS P F AVG, and rev. VICTORIA AVGG, Two emperors seated front on throne, T/RCOMCp. G. Payne, 25 Jan. 1900, in PSA, (2), XVIII (1899-1901) 43f.""Mr. Jarvis [i.e. the postmaster at Doddington, who had got possession of the above solidus] has secured a second gold solidus of Valentinian from Dully Wood, Doddington.It is almost in as fine condition as the one he obtained from the same place in 1897.Mr. Jarvis states that it was found by some children who were digging about in a hole near where the first specimen was met with.""Rev. C.E. Woodruff, in Arch. Cant., XXV (1902), Proc., lxvif., types, mint and fig. of coin. It had obv. D N VALENTINIANVS (IVN?) P F AVG, and rev. VICTORIA AVGG, Two emperors seated front on throne, TROBS.The second solidus also was of Valentinian II. In 1959 it was presented by ""Mr. R. Haynes to Maidstone Museum (Accession no. 9.1959).Description; Obverse: D N VALENTINIANVS P F AVG Reverse: VICTORIA AVGG; Exergue: TROBS (Trier mint).""L.R.A. Grove, in Arch. Cant., 73 (1959), 226f.These two solidi must have come from a scattered hoard",51.28220537101998,0.7631989210560305,highest,PAS UK Finds,,2017-08-28 08:25:10.122193
287,331,PAS: East Farleigh Roman Villa 1030,348.0,361.0,AC_Excavated,hoard,excav,,153.0,153,0,2010.0,2010.0,"This hoard of 153 mid-4th C. irregular nummi (& 1 regular nummus) discovered in the course of excavation by Maidstone area Archaeological Group, during August 2010. All are context number 247. HER: Remains of five buildings have been located. Building 5 consists of 2 adjacent rooms 4.6m x 4.6m in size, surrounded on N, E & S sides by 2.3m wide corridor. Construction believed to have been in early 3rd C. The original use of the building is still being investigated, but it has been proposed that it is a temple. [?]. Coin evidence indicates building demolished c. AD 400 when it was being used as a large kitchen. The W room in which coin hoard was found had a 0.45m diameter quern built into floor. The NW corner of room contained a stoke hole like furnace which may have heated a cauldron. The hoard found in a charcoal rich matrix between stones placed to fill a hollow in the floor where clay had been extracted, poss. to provide the daub to construct a small oven near-by.",51.255376030482395,0.47130699779135105,highest,PAS UK Finds,,2017-08-28 08:25:10.122193
288,1964,PAS: Gillingham 1032,395.0,402.0,EG_IARCH,hoard,,,722.0,0,722,1905.0,1909.0,"Robertson 2000, 379 no. 1542:

""""A workman engaged in grubbing up a tree on the outskirts of the village of Gillingham came upon a small vase of reddish-coloured clay which he shattered with the pick. It contained 722 brass minimi, all in an advanced state of oxidation.""
The coins were 6 ant., and 716 small AE, not true minimi:
Ant. AE
Tetricus (I?) 6
Constantine I 14
Crispus 1
Constantinopolis 1
Urbs Roma 1
Constantius II, Aug. 4
Magnentius 2
Valentinian I or II 62
Gratian 6
Theodosius 118
Magnus Maximus 3
Maximus or Victor 1
Arcadius 107
Honorius 51 uncertain 345

6 716
The notes on rev. types which followed the above list show that a coin attributed to Gordian, with rev. type SPES ROMANORVM Camp gate, must have been actually a coin of either Maximus or Victor, and that some at least of the coins attributed to Valentinian (I?) belonged to Valentinian II.
G. Payne, in Arch. Cant., 28 (1909), Proc., xcii-iv, some types
722 coins in Guildhall Museum, Rochester""",51.38802045470131,0.5798292352451291,highest,PAS UK Finds,,2017-08-28 08:25:10.122193
289,398,PAS: Gillingham 1033,388.0,402.0,AC_Excavated,hoard,excav,,161.0,161,0,2006.0,2006.0,"HER: 434 Roman coins retrieved from controlled archaeol. investigation, including a Roman radiate or nummus purse hoard of 10 radiates & copies (AD 260-296). This small roup of cu-alloy coins was fused & were initially considered to represent coins melted together. This unlikely, as X-ray shows that they still retain their integrity as individual units. More likely a small purse hoard. Context 201 small find 483 is the fused group. Of the 121 coins from this context, J. Gerrard writes ""The large group of coins from this layer may be evidence of a dispersed hoard, resulting from ploughed out occupation deposits"".Seddon 2007.",51.37314590856906,0.5732448935155937,highest,PAS UK Finds,,2017-08-28 08:25:10.122193
290,1796,PAS: Tingrith 1034,337.0,340.0,EG_IARCH,hoard,,,2646.0,2646,0,1961.0,1961.0,"Robertson 2000, 283 no. 1201:"" ""An unusually fine hoard of fourth-century coins has been found in the course of sand extraction at Tingrith. While excavating with a mechanical grab, the find was revealed high up in the sand cliff. It consisted of about 30 lbs. weight of bronze coins contained in an earthenware pot, over which had been placed a second larger pot. Above it lay an ironstone slab, to mark the burial place of the hoard. Unfortunately in the mechanical operations the pots were smashed and the coins (estimated at something over 3,000) were scattered and dispersed. Through the efforts of Mr Tom Gardner, the Ampthill archaeologist, and Mr. C. Bunker, the pit foreman, with their helpers, 2,050 coins and fragments of pottery were recovered. A remarkable feature of all the coins was their mint-fresh condition, the features of the emperors, the details of the reverses, the inscriptions, and mint-marks being clear and clean-cut. By the kindness of the owners, Messrs. Inns & Co., the find is to reside in Luton Museum, probably one of the largest, if not the largest, collection from a single hoard in this country [sic].""-'Nicolas', About it and About, in Beds. Mag., 8 (1961), 73JRS, LIII (1963), 136 (inf. from Mr. T.H. Gardner), gave the find-spot as ""in the sand-pit ½-mile N of Tingrith"", the number of coins as ""possibly 4,000"", and added: ""Of 2,050 coins recovered 995 were from the London mint and 752 from Trier; the date of deposition was c. AD 337.""In Nov. 1988, Dr. R. Holgate, Luton Museum, provided photocopies of a long article on the circumstances of discovery of the hoard, and on its composition (T.H. Gardner, in Manshead Mag., 13 (1964), 28-30); together with photocopies of the relevant entries in the Accessions Register of Luton Museum (Acc. no. 73/62).The additional information in T.H. Gardner's article included the fact that ""the spot was marked with a piece of ironstone roughly cut to the shape of a diamond"" and that ""about three feet from the hoard, and on what would have then been the surface of the ground, was found the remains of a cooking pot associated with burnt soil and fire-stained stones, which can be taken as evidence of a meal of sorts at the time of burial"". He also noted that most of the coins from the Trier mint were virtually uncirculated, were in rouleaux of the same type and issue, and so suggested evidence of hoarding direct from the mint.The material from the Tingrith hoard, acquired by Luton Museum in 1962, included fragments of 2 pots, one containing the hoard and the other inverted over it; the marker stone; earth samples; calcined sand; the base of a pot found 3 ft. from the marker stone; and 1995 AE coins, from Maximinus Daza (1) to Theodora and Helena (rev. PAX PVBLICA).""",51.98720092914856,-0.5320710640007632,highest,PAS UK Finds,,2017-08-28 08:25:10.122193
